DateKey,ModelKey,MetricName,MetricValue,MetricGoal,IsBreach,PSIDriftScore,PredictionVolume,P95LatencyMs,FeatureNullPct,TrainingDataAgeDays,ModelVersion
20260710,6,Precision,0.7302,0.71,0,0.0276,142,69,0.587,5,2.0.0
20260710,7,MacroF1,0.8729,0.85,0,0.0588,60,378,0.660,6,1.1.0
20260710,8,AUC,0.7687,0.74,0,0.0801,440,55,0.487,1,1.0.0
20260711,1,MAPE,18.5557,12.00,1,0.2829,262,177,2.794,118,2.3.0
20260711,2,NDCG@5,0.8039,0.82,1,0.0909,2150,51,0.464,0,3.1.0
20260711,3,QuoteAcceptRate,0.6396,0.62,0,0.0991,486,69,0.489,2,1.6.0
20260711,4,RMSEMins,11.3910,14.00,0,0.0900,411,42,0.848,2,1.4.0
20260711,5,AUC,0.8402,0.79,0,0.0690,168,171,0.275,1,1.2.0
20260711,6,Precision,0.7486,0.71,0,0.0758,187,62,0.225,6,2.0.0
20260711,7,MacroF1,0.8813,0.85,0,0.1015,79,320,0.570,0,1.1.0
20260711,8,AUC,0.7639,0.74,0,0.0532,580,44,0.706,2,1.0.0
20260712,1,MAPE,21.5901,12.00,1,0.3265,307,224,2.887,119,2.3.0
20260712,2,NDCG@5,0.8241,0.82,0,0.0280,2518,45,0.220,1,3.1.0
20260712,3,QuoteAcceptRate,0.6507,0.62,0,0.0739,569,60,0.552,3,1.6.0
20260712,4,RMSEMins,12.2850,14.00,0,0.0694,482,36,0.318,3,1.4.0
20260712,5,AUC,0.8273,0.79,0,0.0551,197,136,0.278,2,1.2.0
20260712,6,Precision,0.7669,0.71,0,0.0608,219,72,0.686,0,2.0.0
20260712,7,MacroF1,0.8917,0.85,0,0.0978,92,323,0.482,1,1.1.0
20260712,8,AUC,0.8082,0.74,0,0.0930,679,40,0.376,3,1.0.0
20260713,1,MAPE,18.4621,12.00,1,0.3754,202,165,2.104,120,2.3.0
20260713,2,NDCG@5,0.7996,0.82,1,0.0307,1656,50,0.317,2,3.1.0
20260713,3,QuoteAcceptRate,0.6356,0.62,0,0.0257,374,65,0.293,4,1.6.0
20260713,4,RMSEMins,12.3487,14.00,0,0.0940,317,31,0.250,4,1.4.0
20260713,5,AUC,0.8219,0.79,0,0.0331,130,147,0.609,3,1.2.0
20260713,6,Precision,0.7456,0.71,0,0.0212,144,72,0.367,1,2.0.0
20260713,7,MacroF1,0.8842,0.85,0,0.0686,60,263,0.590,2,1.1.0
20260713,8,AUC,0.7823,0.74,0,0.0849,446,49,0.467,4,1.0.0
20260714,1,MAPE,18.2611,12.00,1,0.2953,220,189,2.556,121,2.3.0
20260714,2,NDCG@5,0.7840,0.82,1,0.0529,1806,44,0.247,3,3.1.0
20260714,3,QuoteAcceptRate,0.6459,0.62,0,0.0735,408,62,0.620,5,1.6.0
20260714,4,RMSEMins,12.9458,14.00,0,0.0840,345,37,0.681,5,1.4.0
20260714,5,AUC,0.8218,0.79,0,0.0402,141,169,0.205,4,1.2.0
20260714,6,Precision,0.7742,0.71,0,0.0571,157,61,0.380,2,2.0.0
20260714,7,MacroF1,0.9108,0.85,0,0.0993,66,329,0.735,3,1.1.0
20260714,8,AUC,0.7731,0.74,0,0.0943,487,50,0.484,5,1.0.0
20260715,1,MAPE,18.3048,12.00,1,0.2829,207,223,2.497,122,2.3.0
20260715,2,NDCG@5,0.7857,0.82,1,0.0544,1702,39,0.738,4,3.1.0
20260715,3,QuoteAcceptRate,0.6905,0.62,0,0.0467,385,65,0.693,6,1.6.0
20260715,4,RMSEMins,11.9648,14.00,0,0.0569,326,44,0.814,6,1.4.0
20260715,5,AUC,0.8043,0.79,0,0.0437,133,146,0.675,5,1.2.0
20260715,6,Precision,0.7657,0.71,0,0.0311,148,70,0.384,3,2.0.0
20260715,7,MacroF1,0.8818,0.85,0,0.0873,62,429,0.274,4,1.1.0
20260715,8,AUC,0.7790,0.74,0,0.0256,459,40,0.644,6,1.0.0
20260716,1,MAPE,19.3888,12.00,1,0.3494,224,189,1.663,123,2.3.0
20260716,2,NDCG@5,0.7982,0.82,1,0.0369,1840,52,0.737,5,3.1.0
20260716,3,QuoteAcceptRate,0.6639,0.62,0,0.0359,416,52,0.406,0,1.6.0
20260716,4,RMSEMins,13.4728,14.00,0,0.0775,352,36,0.218,0,1.4.0
20260716,5,AUC,0.8458,0.79,0,0.0227,144,156,0.571,6,1.2.0
20260716,6,Precision,0.7650,0.71,0,0.0729,160,66,0.639,4,2.0.0
20260716,7,MacroF1,0.8825,0.85,0,0.1009,67,432,0.588,5,1.1.0
20260716,8,AUC,0.7741,0.74,0,0.0789,496,47,0.428,0,1.0.0
20260717,1,MAPE,20.6479,12.00,1,0.3480,206,192,2.688,124,2.3.0
20260717,2,NDCG@5,0.8042,0.82,1,0.0857,1690,45,0.721,6,3.1.0
20260717,3,QuoteAcceptRate,0.6315,0.62,0,0.1085,382,61,0.792,1,1.6.0
20260717,4,RMSEMins,12.5747,14.00,0,0.0990,323,40,0.656,1,1.4.0
20260717,5,AUC,0.8250,0.79,0,0.0832,132,163,0.782,0,1.2.0
20260717,6,Precision,0.7316,0.71,0,0.0969,147,64,0.638,5,2.0.0
20260717,7,MacroF1,0.8869,0.85,0,0.1083,62,279,0.353,6,1.1.0
20260717,8,AUC,0.8032,0.74,0,0.0946,456,46,0.795,1,1.0.0
20260718,1,MAPE,20.0408,12.00,1,0.3521,297,191,3.131,125,2.3.0
20260718,2,NDCG@5,0.8013,0.82,1,0.0686,2438,49,0.259,0,3.1.0
20260718,3,QuoteAcceptRate,0.6588,0.62,0,0.0788,551,63,0.266,2,1.6.0
20260718,4,RMSEMins,13.1128,14.00,0,0.0757,466,36,0.549,2,1.4.0
20260718,5,AUC,0.8324,0.79,0,0.0718,191,193,0.513,1,1.2.0
20260718,6,Precision,0.7701,0.71,0,0.0416,212,74,0.704,6,2.0.0
20260718,7,MacroF1,0.8960,0.85,0,0.0680,89,388,0.580,0,1.1.0
20260718,8,AUC,0.7681,0.74,0,0.0617,657,51,0.324,2,1.0.0
20260719,1,MAPE,18.8493,12.00,1,0.3313,284,185,2.978,126,2.3.0
20260719,2,NDCG@5,0.7301,0.82,1,0.0225,2334,54,0.689,1,3.1.0
20260719,3,QuoteAcceptRate,0.6843,0.62,0,0.0766,528,83,0.347,3,1.6.0
20260719,4,RMSEMins,12.9733,14.00,0,0.0631,447,36,0.210,3,1.4.0
20260719,5,AUC,0.8046,0.79,0,0.0932,183,165,0.713,2,1.2.0
20260719,6,Precision,0.7657,0.71,0,0.0715,203,74,0.612,0,2.0.0
20260719,7,MacroF1,0.8659,0.85,0,0.0877,85,366,0.748,1,1.1.0
20260719,8,AUC,0.7488,0.74,0,0.0338,629,59,0.801,3,1.0.0
20260720,1,MAPE,20.1053,12.00,1,0.0570,206,248,0.549,0,2.4.0
20260720,2,NDCG@5,0.8281,0.82,0,0.0621,1690,50,0.694,2,3.1.0
20260720,3,QuoteAcceptRate,0.6428,0.62,0,0.1045,382,58,0.430,4,1.6.0
20260720,4,RMSEMins,12.3449,14.00,0,0.0331,323,31,0.581,4,1.4.0
20260720,5,AUC,0.8470,0.79,0,0.0797,132,176,0.508,3,1.2.0
20260720,6,Precision,0.7588,0.71,0,0.0621,147,73,0.720,1,2.0.0
20260720,7,MacroF1,0.8759,0.85,0,0.0558,62,292,0.452,2,1.1.0
20260720,8,AUC,0.7679,0.74,0,0.0645,456,34,0.308,4,1.0.0
20260721,1,MAPE,15.4326,12.00,1,0.0482,217,270,0.467,1,2.4.0
20260721,2,NDCG@5,0.8033,0.82,1,0.0214,1782,39,0.406,3,3.1.0
20260721,3,QuoteAcceptRate,0.6542,0.62,0,0.0689,403,64,0.230,5,1.6.0
20260721,4,RMSEMins,12.0392,14.00,0,0.0351,341,35,0.553,5,1.4.0
20260721,5,AUC,0.8316,0.79,0,0.0763,140,176,0.579,4,1.2.0
20260721,6,Precision,0.6917,0.71,1,0.0689,155,75,0.225,2,2.0.0
20260721,7,MacroF1,0.8643,0.85,0,0.0936,65,343,0.526,3,1.1.0
20260721,8,AUC,0.7855,0.74,0,0.0347,480,34,0.632,5,1.0.0
20260722,1,MAPE,16.1354,12.00,1,0.0540,234,202,0.791,2,2.4.0
20260722,2,NDCG@5,0.8110,0.82,1,0.0687,1920,49,0.810,4,3.1.0
20260722,3,QuoteAcceptRate,0.6673,0.62,0,0.0379,434,57,0.813,6,1.6.0
20260722,4,RMSEMins,11.6349,14.00,0,0.0964,367,35,0.441,6,1.4.0
20260722,5,AUC,0.8150,0.79,0,0.0260,150,136,0.235,5,1.2.0
20260722,6,Precision,0.7428,0.71,0,0.0628,167,60,0.846,3,2.0.0
20260722,7,MacroF1,0.8931,0.85,0,0.0218,70,333,0.552,4,1.1.0
20260722,8,AUC,0.7984,0.74,0,0.0745,518,33,0.200,6,1.0.0
20260723,1,MAPE,13.6432,12.00,1,0.0700,183,228,0.637,3,2.4.0
20260723,2,NDCG@5,0.7990,0.82,1,0.1035,1506,44,0.268,5,3.1.0
20260723,3,QuoteAcceptRate,0.7184,0.62,0,0.0695,341,63,0.432,0,1.6.0
20260723,4,RMSEMins,13.3793,14.00,0,0.0636,288,46,0.805,0,1.4.0
20260723,5,AUC,0.7533,0.79,1,0.0975,118,175,0.437,6,1.2.0
20260723,6,Precision,0.7807,0.71,0,0.0591,131,81,0.731,4,2.0.0
20260723,7,MacroF1,0.8601,0.85,0,0.0241,55,296,0.413,5,1.1.0
20260723,8,AUC,0.7916,0.74,0,0.0281,406,45,0.336,0,1.0.0
20260724,1,MAPE,10.9829,12.00,0,0.0557,221,192,0.589,4,2.4.0
20260724,2,NDCG@5,0.8148,0.82,1,0.0696,1817,49,0.618,6,3.1.0
20260724,3,QuoteAcceptRate,0.6603,0.62,0,0.0442,411,62,0.617,1,1.6.0
20260724,4,RMSEMins,12.5367,14.00,0,0.0531,348,42,0.830,1,1.4.0
20260724,5,AUC,0.8283,0.79,0,0.0862,142,147,0.396,0,1.2.0
20260724,6,Precision,0.7413,0.71,0,0.0635,158,74,0.646,5,2.0.0
20260724,7,MacroF1,0.8870,0.85,0,0.0658,66,385,0.798,6,1.1.0
20260724,8,AUC,0.7964,0.74,0,0.0428,490,54,0.633,1,1.0.0
20260725,1,MAPE,10.3095,12.00,0,0.0507,288,198,0.297,5,2.4.0
20260725,2,NDCG@5,0.8012,0.82,1,0.0970,2369,48,0.584,0,3.1.0
20260725,3,QuoteAcceptRate,0.6758,0.62,0,0.0619,536,49,0.407,2,1.6.0
20260725,4,RMSEMins,12.6901,14.00,0,0.0977,453,40,0.846,2,1.4.0
20260725,5,AUC,0.8231,0.79,0,0.0290,185,147,0.772,1,1.2.0
20260725,6,Precision,0.7167,0.71,0,0.0231,206,62,0.458,6,2.0.0
20260725,7,MacroF1,0.8709,0.85,0,0.0223,87,339,0.247,0,1.1.0
20260725,8,AUC,0.7668,0.74,0,0.0398,639,38,0.589,2,1.0.0
20260726,1,MAPE,10.3023,12.00,0,0.0593,287,198,0.745,6,2.4.0
20260726,2,NDCG@5,0.8165,0.82,1,0.0752,2358,51,0.624,1,3.1.0
20260726,3,QuoteAcceptRate,0.6781,0.62,0,0.0451,533,55,0.246,3,1.6.0
20260726,4,RMSEMins,13.1972,14.00,0,0.0669,451,42,0.790,3,1.4.0
20260726,5,AUC,0.8355,0.79,0,0.0429,184,147,0.602,2,1.2.0
20260726,6,Precision,0.7645,0.71,0,0.0573,205,74,0.550,0,2.0.0
20260726,7,MacroF1,0.8991,0.85,0,0.1035,86,298,0.826,1,1.1.0
20260726,8,AUC,0.7937,0.74,0,0.0227,636,44,0.596,3,1.0.0
20260727,1,MAPE,10.6529,12.00,0,0.0585,213,230,0.810,0,2.4.0
20260727,2,NDCG@5,0.8124,0.82,1,0.0682,1748,53,0.540,2,3.1.0
20260727,3,QuoteAcceptRate,0.6675,0.62,0,0.0515,395,59,0.722,4,1.6.0
20260727,4,RMSEMins,12.1599,14.00,0,0.0896,334,45,0.636,4,1.4.0
20260727,5,AUC,0.8223,0.79,0,0.0979,137,132,0.249,3,1.2.0
20260727,6,Precision,0.7340,0.71,0,0.0353,152,84,0.401,1,2.0.0
20260727,7,MacroF1,0.8878,0.85,0,0.0995,64,324,0.287,2,1.1.0
20260727,8,AUC,0.7783,0.74,0,0.0324,471,35,0.556,4,1.0.0
20260728,1,MAPE,10.6043,12.00,0,0.0723,169,201,0.525,1,2.4.0
20260728,2,NDCG@5,0.7891,0.82,1,0.0458,1392,42,0.472,3,3.1.0
20260728,3,QuoteAcceptRate,0.6506,0.62,0,0.1038,315,52,0.747,5,1.6.0
20260728,4,RMSEMins,12.3997,14.00,0,0.0396,266,49,0.382,5,1.4.0
20260728,5,AUC,0.8148,0.79,0,0.0494,109,123,0.749,4,1.2.0
20260728,6,Precision,0.7523,0.71,0,0.0937,121,71,0.653,2,2.0.0
20260728,7,MacroF1,0.8738,0.85,0,0.0268,51,357,0.535,3,1.1.0
20260728,8,AUC,0.7791,0.74,0,0.0570,375,38,0.287,5,1.0.0
20260729,1,MAPE,10.4224,12.00,0,0.0734,153,229,0.516,2,2.4.0
20260729,2,NDCG@5,0.8084,0.82,1,0.0282,1254,42,0.545,4,3.1.0
20260729,3,QuoteAcceptRate,0.6759,0.62,0,0.0378,283,54,0.526,6,1.6.0
20260729,4,RMSEMins,12.0797,14.00,0,0.0902,240,34,0.742,6,1.4.0
20260729,5,AUC,0.8453,0.79,0,0.1047,98,125,0.816,5,1.2.0
20260729,6,Precision,0.7460,0.71,0,0.0536,109,56,0.636,3,2.0.0
20260729,7,MacroF1,0.8977,0.85,0,0.0591,46,330,0.788,4,1.1.0
20260729,8,AUC,0.7931,0.74,0,0.0419,338,40,0.671,6,1.0.0
20260730,1,MAPE,9.8930,12.00,0,0.0727,185,205,0.362,3,2.4.0
20260730,2,NDCG@5,0.7892,0.82,1,0.0798,1518,44,0.805,5,3.1.0
20260730,3,QuoteAcceptRate,0.6602,0.62,0,0.0704,343,45,0.493,0,1.6.0
20260730,4,RMSEMins,13.1158,14.00,0,0.0493,290,36,0.672,0,1.4.0
20260730,5,AUC,0.8390,0.79,0,0.0598,119,188,0.270,6,1.2.0
20260730,6,Precision,0.7736,0.71,0,0.0210,132,78,0.649,4,2.0.0
20260730,7,MacroF1,0.8883,0.85,0,0.0323,55,292,0.518,5,1.1.0
20260730,8,AUC,0.7869,0.74,0,0.0355,409,44,0.834,0,1.0.0
20260731,1,MAPE,9.2355,12.00,0,0.0631,150,218,0.840,4,2.4.0
20260731,2,NDCG@5,0.8043,0.82,1,0.0205,1230,32,0.796,6,3.1.0
20260731,3,QuoteAcceptRate,0.6768,0.62,0,0.0377,278,55,0.275,1,1.6.0
20260731,4,RMSEMins,13.4658,14.00,0,0.0921,235,57,0.824,1,1.4.0
20260731,5,AUC,0.8503,0.79,0,0.0334,96,149,0.392,0,1.2.0
20260731,6,Precision,0.7088,0.71,1,0.0306,107,69,0.753,5,2.0.0
20260731,7,MacroF1,0.8801,0.85,0,0.0736,45,372,0.344,6,1.1.0
20260731,8,AUC,0.8008,0.74,0,0.0862,332,33,0.404,1,1.0.0
20260801,1,MAPE,8.9724,12.00,0,0.0738,305,259,0.652,5,2.4.0
20260801,2,NDCG@5,0.8047,0.82,1,0.0961,2507,50,0.279,0,3.1.0
20260801,3,QuoteAcceptRate,0.6734,0.62,0,0.0426,567,63,0.428,2,1.6.0
20260801,4,RMSEMins,12.9231,14.00,0,0.0749,480,33,0.837,2,1.4.0
20260801,5,AUC,0.8231,0.79,0,0.0811,196,191,0.553,1,1.2.0
20260801,6,Precision,0.7095,0.71,1,0.0369,218,89,0.275,6,2.0.0
20260801,7,MacroF1,0.8745,0.85,0,0.0387,92,343,0.751,0,1.1.0
20260801,8,AUC,0.7946,0.74,0,0.0974,676,40,0.523,2,1.0.0
20260802,1,MAPE,11.2337,12.00,0,0.0408,295,223,0.429,6,2.4.0
20260802,2,NDCG@5,0.7973,0.82,1,0.0790,2426,38,0.783,1,3.1.0
20260802,3,QuoteAcceptRate,0.6780,0.62,0,0.0881,549,63,0.623,3,1.6.0
20260802,4,RMSEMins,11.8851,14.00,0,0.0411,464,43,0.633,3,1.4.0
20260802,5,AUC,0.8321,0.79,0,0.1005,190,134,0.496,2,1.2.0
20260802,6,Precision,0.6952,0.71,1,0.0861,211,68,0.442,0,2.0.0
20260802,7,MacroF1,0.9090,0.85,0,0.0836,89,448,0.785,1,1.1.0
20260802,8,AUC,0.7597,0.74,0,0.0942,654,41,0.833,3,1.0.0
20260803,1,MAPE,9.2564,12.00,0,0.0678,246,228,0.329,0,2.4.0
20260803,2,NDCG@5,0.8158,0.82,1,0.0491,2024,40,0.359,2,3.1.0
20260803,3,QuoteAcceptRate,0.6933,0.62,0,0.0637,458,63,0.275,4,1.6.0
20260803,4,RMSEMins,11.9007,14.00,0,0.0899,387,37,0.258,4,1.4.0
20260803,5,AUC,0.8345,0.79,0,0.0940,158,144,0.829,3,1.2.0
20260803,6,Precision,0.7311,0.71,0,0.0968,176,67,0.513,1,2.0.0
20260803,7,MacroF1,0.8965,0.85,0,0.0319,74,325,0.788,2,1.1.0
20260803,8,AUC,0.8247,0.74,0,0.0396,546,45,0.305,4,1.0.0
20260804,1,MAPE,11.1825,12.00,0,0.0721,223,245,0.515,1,2.4.0
20260804,2,NDCG@5,0.7984,0.82,1,0.0395,1828,45,0.417,3,3.1.0
20260804,3,QuoteAcceptRate,0.6546,0.62,0,0.0266,413,60,0.725,5,1.6.0
20260804,4,RMSEMins,11.9899,14.00,0,0.0620,350,37,0.375,5,1.4.0
20260804,5,AUC,0.8203,0.79,0,0.0964,143,162,0.310,4,1.2.0
20260804,6,Precision,0.7468,0.71,0,0.0990,159,61,0.475,2,2.0.0
20260804,7,MacroF1,0.8863,0.85,0,0.0496,67,318,0.669,3,1.1.0
20260804,8,AUC,0.7672,0.74,0,0.0529,493,48,0.804,5,1.0.0
20260805,1,MAPE,10.7109,12.00,0,0.0379,235,218,0.524,2,2.4.0
20260805,2,NDCG@5,0.7969,0.82,1,0.0255,1932,43,0.363,4,3.1.0
20260805,3,QuoteAcceptRate,0.6771,0.62,0,0.0282,437,58,0.303,6,1.6.0
20260805,4,RMSEMins,12.1056,14.00,0,0.0676,370,44,0.654,6,1.4.0
20260805,5,AUC,0.8456,0.79,0,0.0754,151,163,0.722,5,1.2.0
20260805,6,Precision,0.7462,0.71,0,0.0680,168,64,0.677,3,2.0.0
20260805,7,MacroF1,0.9015,0.85,0,0.0228,71,326,0.264,4,1.1.0
20260805,8,AUC,0.7728,0.74,0,0.0563,521,47,0.358,6,1.0.0
20260806,1,MAPE,10.0410,12.00,0,0.0388,238,195,0.838,3,2.4.0
20260806,2,NDCG@5,0.8092,0.82,1,0.0970,1955,52,0.217,5,3.1.0
20260806,3,QuoteAcceptRate,0.6707,0.62,0,0.0228,442,60,0.423,0,1.6.0
20260806,4,RMSEMins,11.5615,14.00,0,0.0346,374,46,0.308,0,1.4.0
20260806,5,AUC,0.8156,0.79,0,0.0346,153,174,0.681,6,1.2.0
20260806,6,Precision,0.7100,0.71,1,0.1076,170,68,0.682,4,2.0.0
20260806,7,MacroF1,0.8788,0.85,0,0.0341,71,330,0.373,5,1.1.0
20260806,8,AUC,0.7440,0.74,0,0.1084,527,36,0.456,0,1.0.0
20260807,1,MAPE,9.3189,12.00,0,0.0561,186,197,0.446,4,2.4.0
20260807,2,NDCG@5,0.8169,0.82,1,0.1020,1530,48,0.478,6,3.1.0
20260807,3,QuoteAcceptRate,0.6516,0.62,0,0.0395,346,54,0.719,1,1.6.0
20260807,4,RMSEMins,12.1499,14.00,0,0.0937,293,34,0.395,1,1.4.0
20260807,5,AUC,0.8127,0.79,0,0.0638,120,154,0.501,0,1.2.0
20260807,6,Precision,0.7176,0.71,0,0.0555,133,69,0.772,5,2.0.0
20260807,7,MacroF1,0.8915,0.85,0,0.0782,56,343,0.768,6,1.1.0
20260807,8,AUC,0.7850,0.74,0,0.0253,412,43,0.683,1,1.0.0
20260808,1,MAPE,9.4070,12.00,0,0.0458,287,160,0.523,5,2.4.0
20260808,2,NDCG@5,0.7989,0.82,1,0.0803,2358,50,0.222,0,3.1.0
20260808,3,QuoteAcceptRate,0.6938,0.62,0,0.0637,533,73,0.522,2,1.6.0
20260808,4,RMSEMins,12.6610,14.00,0,0.0440,451,43,0.534,2,1.4.0
20260808,5,AUC,0.8303,0.79,0,0.0474,184,152,0.414,1,1.2.0
20260808,6,Precision,0.7294,0.71,0,0.0618,205,63,0.808,6,2.0.0
20260808,7,MacroF1,0.9027,0.85,0,0.0405,86,392,0.441,0,1.1.0
20260808,8,AUC,0.8061,0.74,0,0.0656,636,42,0.334,2,1.0.0
20260809,1,MAPE,9.6718,12.00,0,0.0655,330,230,0.639,6,2.4.0
20260809,2,NDCG@5,0.8202,0.82,0,0.0941,2714,53,0.403,1,3.1.0
20260809,3,QuoteAcceptRate,0.6253,0.62,0,0.0353,614,67,0.834,3,1.6.0
20260809,4,RMSEMins,12.9706,14.00,0,0.0713,519,37,0.337,3,1.4.0
20260809,5,AUC,0.8000,0.79,0,0.0314,212,148,0.770,2,1.2.0
20260809,6,Precision,0.7385,0.71,0,0.0208,236,82,0.601,0,2.0.0
20260809,7,MacroF1,0.8991,0.85,0,0.0695,99,277,0.525,1,1.1.0
20260809,8,AUC,0.7770,0.74,0,0.0210,732,50,0.652,3,1.0.0
20260810,1,MAPE,9.2915,12.00,0,0.0451,221,170,0.640,0,2.4.0
20260810,2,NDCG@5,0.8061,0.82,1,0.1059,1817,47,0.494,2,3.1.0
20260810,3,QuoteAcceptRate,0.7011,0.62,0,0.0554,411,56,0.828,4,1.6.0
20260810,4,RMSEMins,11.9965,14.00,0,0.0953,348,34,0.838,4,1.4.0
20260810,5,AUC,0.8104,0.79,0,0.0422,142,160,0.326,3,1.2.0
20260810,6,Precision,0.7057,0.71,1,0.0812,158,73,0.362,1,2.0.0
20260810,7,MacroF1,0.9076,0.85,0,0.0882,66,288,0.808,2,1.1.0
20260810,8,AUC,0.8094,0.74,0,0.0513,490,37,0.670,4,1.0.0
20260811,1,MAPE,10.2000,12.00,0,0.0667,195,282,0.668,1,2.4.0
20260811,2,NDCG@5,0.7862,0.82,1,0.0802,1598,44,0.659,3,3.1.0
20260811,3,QuoteAcceptRate,0.7011,0.62,0,0.0708,361,83,0.666,5,1.6.0
20260811,4,RMSEMins,12.2100,14.00,0,0.0929,306,38,0.424,5,1.4.0
20260811,5,AUC,0.8152,0.79,0,0.0443,125,145,0.530,4,1.2.0
20260811,6,Precision,0.7239,0.71,0,0.0974,139,77,0.829,2,2.0.0
20260811,7,MacroF1,0.8821,0.85,0,0.0804,58,339,0.646,3,1.1.0
20260811,8,AUC,0.7934,0.74,0,0.0532,431,44,0.339,5,1.0.0
20260812,1,MAPE,10.2766,12.00,0,0.0445,220,228,0.588,2,2.4.0
20260812,2,NDCG@5,0.7960,0.82,1,0.0687,1806,53,0.625,4,3.1.0
20260812,3,QuoteAcceptRate,0.6596,0.62,0,0.0436,408,52,0.515,6,1.6.0
20260812,4,RMSEMins,13.5726,14.00,0,0.0571,345,31,0.821,6,1.4.0
20260812,5,AUC,0.8227,0.79,0,0.0890,141,162,0.455,5,1.2.0
20260812,6,Precision,0.7374,0.71,0,0.1037,157,68,0.314,3,2.0.0
20260812,7,MacroF1,0.8966,0.85,0,0.0229,66,355,0.847,4,1.1.0
20260812,8,AUC,0.8030,0.74,0,0.0753,487,49,0.441,6,1.0.0
20260813,1,MAPE,10.9610,12.00,0,0.0540,204,184,0.695,3,2.4.0
20260813,2,NDCG@5,0.7947,0.82,1,0.0473,1679,48,0.369,5,3.1.0
20260813,3,QuoteAcceptRate,0.6735,0.62,0,0.0268,380,64,0.328,0,1.6.0
20260813,4,RMSEMins,12.1504,14.00,0,0.0429,321,35,0.620,0,1.4.0
20260813,5,AUC,0.8229,0.79,0,0.0515,131,134,0.847,6,1.2.0
20260813,6,Precision,0.7455,0.71,0,0.0324,146,76,0.764,4,2.0.0
20260813,7,MacroF1,0.8856,0.85,0,0.0671,61,256,0.322,5,1.1.0
20260813,8,AUC,0.7679,0.74,0,0.0270,453,46,0.702,0,1.0.0
20260814,1,MAPE,10.0703,12.00,0,0.0643,210,212,0.370,4,2.4.0
20260814,2,NDCG@5,0.7863,0.82,1,0.0419,1725,40,0.798,6,3.1.0
20260814,3,QuoteAcceptRate,0.6762,0.62,0,0.1051,390,73,0.736,1,1.6.0
20260814,4,RMSEMins,11.2916,14.00,0,0.0358,330,31,0.738,1,1.4.0
20260814,5,AUC,0.8172,0.79,0,0.0893,135,143,0.689,0,1.2.0
20260814,6,Precision,0.7392,0.71,0,0.0341,150,52,0.790,5,2.0.0
20260814,7,MacroF1,0.8802,0.85,0,0.1065,63,323,0.755,6,1.1.0
20260814,8,AUC,0.7540,0.74,0,0.0392,465,58,0.407,1,1.0.0
20260815,1,MAPE,9.6121,12.00,0,0.0565,314,215,0.580,5,2.4.0
20260815,2,NDCG@5,0.7973,0.82,1,0.0825,2576,52,0.238,0,3.1.0
20260815,3,QuoteAcceptRate,0.6509,0.62,0,0.0618,582,48,0.653,2,1.6.0
20260815,4,RMSEMins,12.8569,14.00,0,0.0483,493,37,0.700,2,1.4.0
20260815,5,AUC,0.8242,0.79,0,0.0681,202,158,0.433,1,1.2.0
20260815,6,Precision,0.7613,0.71,0,0.1080,224,57,0.271,6,2.0.0
20260815,7,MacroF1,0.9184,0.85,0,0.0793,94,393,0.384,0,1.1.0
20260815,8,AUC,0.7809,0.74,0,0.1034,694,45,0.516,2,1.0.0
20260816,1,MAPE,9.6748,12.00,0,0.0508,321,263,0.814,6,2.4.0
20260816,2,NDCG@5,0.7963,0.82,1,0.0879,2634,43,0.534,1,3.1.0
20260816,3,QuoteAcceptRate,0.6978,0.62,0,0.0893,595,72,0.469,3,1.6.0
20260816,4,RMSEMins,12.3088,14.00,0,0.0432,504,38,0.530,3,1.4.0
20260816,5,AUC,0.8362,0.79,0,0.0293,206,175,0.593,2,1.2.0
20260816,6,Precision,0.7792,0.71,0,0.0693,229,74,0.598,0,2.0.0
20260816,7,MacroF1,0.8787,0.85,0,0.0400,96,324,0.420,1,1.1.0
20260816,8,AUC,0.7977,0.74,0,0.0718,710,38,0.630,3,1.0.0
20260817,1,MAPE,9.9205,12.00,0,0.0448,244,182,0.797,0,2.4.0
20260817,2,NDCG@5,0.8135,0.82,1,0.0680,2001,51,0.296,2,3.1.0
20260817,3,QuoteAcceptRate,0.6707,0.62,0,0.0447,452,65,0.617,4,1.6.0
20260817,4,RMSEMins,11.4170,14.00,0,0.0811,383,45,0.230,4,1.4.0
20260817,5,AUC,0.8283,0.79,0,0.0403,157,135,0.353,3,1.2.0
20260817,6,Precision,0.6864,0.71,1,0.0250,174,76,0.518,1,2.0.0
20260817,7,MacroF1,0.8903,0.85,0,0.0389,73,373,0.328,2,1.1.0
20260817,8,AUC,0.7749,0.74,0,0.0847,539,40,0.671,4,1.0.0
20260818,1,MAPE,9.4175,12.00,0,0.0511,214,184,0.524,1,2.4.0
20260818,2,NDCG@5,0.7936,0.82,1,0.0915,1760,56,0.740,3,3.1.0
20260818,3,QuoteAcceptRate,0.6560,0.62,0,0.0855,398,54,0.373,5,1.6.0
20260818,4,RMSEMins,12.5104,14.00,0,0.0424,337,37,0.414,5,1.4.0
20260818,5,AUC,0.8452,0.79,0,0.0368,138,188,0.661,4,1.2.0
20260818,6,Precision,0.7016,0.71,1,0.0244,153,70,0.300,2,2.0.0
20260818,7,MacroF1,0.8886,0.85,0,0.1058,64,370,0.495,3,1.1.0
20260818,8,AUC,0.7953,0.74,0,0.1014,474,47,0.769,5,1.0.0
