DateKey,AreaKey,ServiceCategory,ForecastedJobs,ActualJobs,AbsError,APE
20260816,4,Plumber,3.0,4,1.0,0.2500
20260816,5,AC Service,1.1,1,0.1,0.1000
20260816,5,Carpenter,1.0,1,0.0,0.0000
20260816,5,Deep Cleaning,2.2,2,0.2,0.1000
20260816,5,Painter,2.1,0,2.1,
20260816,5,Pest Control,0.9,1,0.1,0.1000
20260816,5,Plumber,4.2,4,0.2,0.0500
20260816,6,AC Service,1.1,1,0.1,0.1000
20260816,6,Appliance Repair,1.2,1,0.2,0.2000
20260816,6,Carpenter,1.9,2,0.1,0.0500
20260816,6,Deep Cleaning,2.3,2,0.3,0.1500
20260816,6,Electrician,0.9,1,0.1,0.1000
20260816,6,Painter,1.1,1,0.1,0.1000
20260816,6,Pest Control,3.4,3,0.4,0.1333
20260816,6,Plumber,1.5,2,0.5,0.2500
20260816,7,AC Service,2.9,3,0.1,0.0333
20260816,7,Appliance Repair,1.0,1,0.0,0.0000
20260816,7,Carpenter,3.6,4,0.4,0.1000
20260816,7,Deep Cleaning,2.2,3,0.8,0.2667
20260816,7,Electrician,4.1,4,0.1,0.0250
20260816,7,Painter,1.0,1,0.0,0.0000
20260816,7,Pest Control,1.0,1,0.0,0.0000
20260816,7,Plumber,2.1,2,0.1,0.0500
20260816,8,AC Service,2.2,2,0.2,0.1000
20260816,8,Appliance Repair,5.4,5,0.4,0.0800
20260816,8,Deep Cleaning,1.9,2,0.1,0.0500
20260816,8,Electrician,2.3,2,0.3,0.1500
20260816,8,Painter,1.1,1,0.1,0.1000
20260816,8,Plumber,3.5,0,3.5,
20260816,9,AC Service,1.3,3,1.7,0.5667
20260816,9,Appliance Repair,3.3,3,0.3,0.1000
20260816,9,Carpenter,0.5,0,0.5,
20260816,9,Deep Cleaning,1.0,1,0.0,0.0000
20260816,9,Electrician,1.0,1,0.0,0.0000
20260816,9,Painter,1.0,1,0.0,0.0000
20260816,9,Pest Control,1.0,1,0.0,0.0000
20260816,9,Plumber,2.5,2,0.5,0.2500
20260816,10,AC Service,1.0,1,0.0,0.0000
20260816,10,Carpenter,1.8,2,0.2,0.1000
20260816,10,Deep Cleaning,2.3,3,0.7,0.2333
20260816,10,Electrician,3.3,3,0.3,0.1000
20260816,10,Painter,0.9,1,0.1,0.1000
20260816,10,Pest Control,1.2,1,0.2,0.2000
20260816,10,Plumber,1.0,1,0.0,0.0000
20260816,11,AC Service,6.2,5,1.2,0.2400
20260816,11,Appliance Repair,0.7,0,0.7,
20260816,11,Carpenter,1.1,1,0.1,0.1000
20260816,11,Deep Cleaning,2.1,2,0.1,0.0500
20260816,11,Electrician,2.0,2,0.0,0.0000
20260816,11,Painter,0.8,1,0.2,0.2000
20260816,11,Pest Control,1.0,1,0.0,0.0000
20260816,11,Plumber,1.8,2,0.2,0.1000
20260816,12,Carpenter,1.1,1,0.1,0.1000
20260816,12,Deep Cleaning,1.0,1,0.0,0.0000
20260816,12,Pest Control,1.0,1,0.0,0.0000
20260816,12,Plumber,2.8,2,0.8,0.4000
20260816,13,Carpenter,0.9,1,0.1,0.1000
20260816,13,Deep Cleaning,3.4,3,0.4,0.1333
20260816,13,Electrician,0.5,0,0.5,
20260816,13,Plumber,3.0,3,0.0,0.0000
20260816,14,AC Service,3.2,3,0.2,0.0667
20260816,14,Carpenter,0.9,0,0.9,
20260816,14,Deep Cleaning,2.2,2,0.2,0.1000
20260816,14,Electrician,2.6,2,0.6,0.3000
20260816,14,Painter,2.1,2,0.1,0.0500
20260816,14,Pest Control,0.9,1,0.1,0.1000
20260816,14,Plumber,2.9,3,0.1,0.0333
20260816,15,Deep Cleaning,0.9,1,0.1,0.1000
20260816,15,Electrician,2.0,2,0.0,0.0000
20260816,15,Painter,1.1,0,1.1,
20260816,15,Pest Control,0.8,1,0.2,0.2000
20260816,15,Plumber,2.2,2,0.2,0.1000
20260816,16,AC Service,1.0,1,0.0,0.0000
20260816,16,Appliance Repair,1.8,2,0.2,0.1000
20260816,16,Carpenter,2.4,3,0.6,0.2000
20260816,16,Electrician,1.1,1,0.1,0.1000
20260816,16,Plumber,5.1,4,1.1,0.2750
20260816,17,AC Service,0.6,0,0.6,
20260816,17,Electrician,0.8,1,0.2,0.2000
20260816,17,Pest Control,1.5,0,1.5,
20260816,17,Plumber,2.0,2,0.0,0.0000
20260816,18,AC Service,2.0,2,0.0,0.0000
20260816,18,Carpenter,1.1,1,0.1,0.1000
20260816,18,Deep Cleaning,1.0,1,0.0,0.0000
20260816,18,Plumber,1.0,1,0.0,0.0000
20260816,19,Painter,1.1,1,0.1,0.1000
20260816,19,Pest Control,1.1,1,0.1,0.1000
20260816,19,Plumber,1.5,0,1.5,
20260816,20,Deep Cleaning,0.9,1,0.1,0.1000
20260816,20,Electrician,0.7,0,0.7,
20260816,20,Pest Control,0.9,0,0.9,
20260816,20,Plumber,1.2,1,0.2,0.2000
20260817,1,AC Service,3.1,4,0.9,0.2250
20260817,1,Appliance Repair,2.2,2,0.2,0.1000
20260817,1,Carpenter,1.0,1,0.0,0.0000
20260817,1,Electrician,1.6,2,0.4,0.2000
20260817,1,Pest Control,1.0,1,0.0,0.0000
20260817,1,Plumber,3.9,5,1.1,0.2200
20260817,2,AC Service,1.9,2,0.1,0.0500
20260817,2,Appliance Repair,2.1,2,0.1,0.0500
20260817,2,Carpenter,1.1,1,0.1,0.1000
20260817,2,Deep Cleaning,1.1,1,0.1,0.1000
20260817,2,Electrician,3.9,4,0.1,0.0250
20260817,2,Painter,1.0,1,0.0,0.0000
20260817,2,Pest Control,3.2,3,0.2,0.0667
20260817,2,Plumber,3.4,3,0.4,0.1333
20260817,3,AC Service,0.9,1,0.1,0.1000
20260817,3,Appliance Repair,0.9,1,0.1,0.1000
20260817,3,Deep Cleaning,3.1,3,0.1,0.0333
20260817,3,Electrician,1.2,1,0.2,0.2000
20260817,3,Painter,1.0,1,0.0,0.0000
20260817,3,Pest Control,0.9,1,0.1,0.1000
20260817,3,Plumber,1.0,1,0.0,0.0000
20260817,4,AC Service,4.1,4,0.1,0.0250
20260817,4,Deep Cleaning,3.3,3,0.3,0.1000
20260817,4,Electrician,1.9,2,0.1,0.0500
20260817,4,Painter,1.1,1,0.1,0.1000
20260817,4,Pest Control,2.6,0,2.6,
20260817,4,Plumber,4.5,5,0.5,0.1000
20260817,5,AC Service,2.0,2,0.0,0.0000
20260817,5,Carpenter,3.1,3,0.1,0.0333
20260817,5,Deep Cleaning,1.1,0,1.1,
20260817,5,Electrician,2.0,2,0.0,0.0000
20260817,5,Pest Control,0.7,0,0.7,
20260817,5,Plumber,6.1,6,0.1,0.0167
20260817,6,Appliance Repair,1.9,2,0.1,0.0500
20260817,6,Carpenter,1.3,1,0.3,0.3000
20260817,6,Deep Cleaning,1.0,1,0.0,0.0000
20260817,6,Electrician,1.0,1,0.0,0.0000
20260817,6,Painter,1.2,1,0.2,0.2000
20260817,6,Pest Control,3.6,3,0.6,0.2000
20260817,6,Plumber,2.4,2,0.4,0.2000
20260817,7,AC Service,1.8,2,0.2,0.1000
20260817,7,Appliance Repair,2.7,3,0.3,0.1000
20260817,7,Carpenter,0.6,1,0.4,0.4000
20260817,7,Deep Cleaning,1.0,1,0.0,0.0000
20260817,7,Electrician,3.2,4,0.8,0.2000
20260817,7,Painter,1.0,1,0.0,0.0000
20260817,7,Pest Control,1.9,2,0.1,0.0500
20260817,7,Plumber,2.1,2,0.1,0.0500
20260817,8,Electrician,1.2,1,0.2,0.2000
20260817,8,Painter,1.2,1,0.2,0.2000
20260817,8,Pest Control,0.6,0,0.6,
20260817,8,Plumber,1.0,1,0.0,0.0000
20260817,9,AC Service,1.2,1,0.2,0.2000
20260817,9,Appliance Repair,1.3,0,1.3,
20260817,9,Carpenter,0.9,1,0.1,0.1000
20260817,9,Deep Cleaning,2.0,2,0.0,0.0000
20260817,9,Electrician,1.2,1,0.2,0.2000
20260817,9,Plumber,0.5,0,0.5,
20260817,10,AC Service,0.9,1,0.1,0.1000
20260817,10,Appliance Repair,3.7,4,0.3,0.0750
20260817,10,Carpenter,1.0,1,0.0,0.0000
20260817,10,Deep Cleaning,1.4,0,1.4,
20260817,10,Electrician,2.1,2,0.1,0.0500
20260817,10,Painter,1.2,0,1.2,
20260817,10,Plumber,1.8,2,0.2,0.1000
20260817,11,Appliance Repair,1.9,2,0.1,0.0500
20260817,11,Carpenter,0.7,0,0.7,
20260817,11,Deep Cleaning,1.3,0,1.3,
20260817,11,Electrician,0.9,1,0.1,0.1000
20260817,11,Painter,1.0,1,0.0,0.0000
20260817,11,Pest Control,0.9,1,0.1,0.1000
20260817,11,Plumber,2.1,2,0.1,0.0500
20260817,12,AC Service,1.0,1,0.0,0.0000
20260817,12,Appliance Repair,1.0,1,0.0,0.0000
20260817,12,Carpenter,3.3,0,3.3,
20260817,12,Deep Cleaning,1.1,1,0.1,0.1000
20260817,12,Electrician,1.0,1,0.0,0.0000
20260817,12,Plumber,3.3,3,0.3,0.1000
20260817,13,Deep Cleaning,1.8,2,0.2,0.1000
20260817,13,Electrician,1.1,1,0.1,0.1000
20260817,13,Pest Control,0.8,1,0.2,0.2000
20260817,13,Plumber,4.7,4,0.7,0.1750
20260817,14,AC Service,0.6,0,0.6,
20260817,14,Appliance Repair,1.0,1,0.0,0.0000
20260817,14,Carpenter,1.1,1,0.1,0.1000
20260817,14,Deep Cleaning,1.8,2,0.2,0.1000
20260817,14,Electrician,2.0,2,0.0,0.0000
20260817,14,Pest Control,1.8,2,0.2,0.1000
20260817,14,Plumber,1.5,2,0.5,0.2500
20260817,15,AC Service,1.1,1,0.1,0.1000
20260817,15,Appliance Repair,2.6,3,0.4,0.1333
20260817,15,Carpenter,0.8,1,0.2,0.2000
20260817,15,Deep Cleaning,1.9,2,0.1,0.0500
20260817,15,Electrician,1.8,2,0.2,0.1000
20260817,15,Plumber,1.1,1,0.1,0.1000
20260817,16,AC Service,0.9,1,0.1,0.1000
20260817,16,Deep Cleaning,1.5,2,0.5,0.2500
20260817,16,Electrician,1.0,1,0.0,0.0000
20260817,17,Appliance Repair,0.9,1,0.1,0.1000
20260817,17,Carpenter,0.8,1,0.2,0.2000
20260817,17,Electrician,1.3,1,0.3,0.3000
20260817,17,Painter,1.8,2,0.2,0.1000
20260817,18,Appliance Repair,0.9,1,0.1,0.1000
20260817,18,Carpenter,1.2,1,0.2,0.2000
20260817,18,Electrician,2.0,2,0.0,0.0000
20260817,18,Pest Control,3.9,0,3.9,
20260817,18,Plumber,2.1,0,2.1,
20260817,19,AC Service,1.1,1,0.1,0.1000
20260817,19,Carpenter,2.3,0,2.3,
20260817,19,Electrician,1.0,1,0.0,0.0000
20260817,19,Pest Control,1.6,0,1.6,
20260817,19,Plumber,1.1,1,0.1,0.1000
20260817,20,AC Service,1.5,0,1.5,
20260817,20,Appliance Repair,1.2,1,0.2,0.2000
20260817,20,Electrician,1.0,1,0.0,0.0000
20260818,1,AC Service,1.0,1,0.0,0.0000
20260818,1,Appliance Repair,2.5,3,0.5,0.1667
20260818,1,Carpenter,0.9,1,0.1,0.1000
20260818,1,Deep Cleaning,1.9,2,0.1,0.0500
20260818,1,Painter,1.0,1,0.0,0.0000
20260818,1,Plumber,2.2,2,0.2,0.1000
20260818,2,AC Service,3.1,3,0.1,0.0333
20260818,2,Appliance Repair,3.9,4,0.1,0.0250
20260818,2,Carpenter,0.5,0,0.5,
20260818,2,Deep Cleaning,2.2,2,0.2,0.1000
20260818,2,Electrician,1.9,2,0.1,0.0500
20260818,2,Pest Control,2.5,2,0.5,0.2500
20260818,2,Plumber,2.1,2,0.1,0.0500
20260818,3,AC Service,0.9,1,0.1,0.1000
20260818,3,Deep Cleaning,1.3,1,0.3,0.3000
20260818,3,Electrician,3.3,4,0.7,0.1750
20260818,3,Plumber,3.0,3,0.0,0.0000
20260818,4,AC Service,2.1,2,0.1,0.0500
20260818,4,Appliance Repair,3.3,3,0.3,0.1000
20260818,4,Deep Cleaning,1.9,2,0.1,0.0500
20260818,4,Electrician,1.7,2,0.3,0.1500
20260818,4,Pest Control,1.0,1,0.0,0.0000
20260818,4,Plumber,6.0,6,0.0,0.0000
20260818,5,AC Service,1.6,0,1.6,
20260818,5,Carpenter,2.2,2,0.2,0.1000
20260818,5,Deep Cleaning,1.9,2,0.1,0.0500
20260818,5,Electrician,1.1,1,0.1,0.1000
20260818,5,Pest Control,2.6,3,0.4,0.1333
20260818,5,Plumber,0.9,1,0.1,0.1000
20260818,6,AC Service,1.9,2,0.1,0.0500
20260818,6,Appliance Repair,2.0,2,0.0,0.0000
20260818,6,Carpenter,0.6,0,0.6,
20260818,6,Deep Cleaning,1.0,1,0.0,0.0000
20260818,6,Pest Control,0.9,1,0.1,0.1000
20260818,6,Plumber,3.2,3,0.2,0.0667
20260818,7,Appliance Repair,1.6,2,0.4,0.2000
20260818,7,Carpenter,1.1,1,0.1,0.1000
20260818,7,Deep Cleaning,1.2,1,0.2,0.2000
20260818,7,Electrician,6.3,5,1.3,0.2600
20260818,7,Painter,1.0,1,0.0,0.0000
20260818,7,Pest Control,0.9,1,0.1,0.1000
20260818,7,Plumber,2.0,2,0.0,0.0000
20260818,8,AC Service,1.1,1,0.1,0.1000
20260818,8,Appliance Repair,3.0,3,0.0,0.0000
20260818,8,Carpenter,0.5,0,0.5,
20260818,8,Deep Cleaning,0.9,1,0.1,0.1000
20260818,8,Electrician,1.0,1,0.0,0.0000
20260818,8,Pest Control,1.8,2,0.2,0.1000
20260818,8,Plumber,3.2,3,0.2,0.0667
20260818,9,AC Service,1.8,2,0.2,0.1000
20260818,9,Appliance Repair,1.0,1,0.0,0.0000
20260818,9,Carpenter,0.5,0,0.5,
20260818,9,Deep Cleaning,0.9,1,0.1,0.1000
20260818,9,Electrician,1.8,0,1.8,
20260818,9,Plumber,0.8,1,0.2,0.2000
20260818,10,AC Service,1.1,1,0.1,0.1000
20260818,10,Painter,2.1,2,0.1,0.0500
20260818,10,Pest Control,2.2,2,0.2,0.1000
20260818,11,AC Service,1.6,0,1.6,
20260818,11,Appliance Repair,0.9,1,0.1,0.1000
20260818,11,Carpenter,1.4,0,1.4,
20260818,11,Electrician,0.9,1,0.1,0.1000
20260818,11,Painter,0.9,1,0.1,0.1000
20260818,11,Pest Control,2.1,2,0.1,0.0500
20260818,12,AC Service,2.2,2,0.2,0.1000
20260818,12,Carpenter,1.0,1,0.0,0.0000
20260818,12,Deep Cleaning,2.6,2,0.6,0.3000
20260818,12,Painter,1.9,0,1.9,
20260818,12,Pest Control,1.2,1,0.2,0.2000
20260818,12,Plumber,3.4,4,0.6,0.1500
20260818,13,Appliance Repair,1.1,1,0.1,0.1000
20260818,13,Pest Control,1.2,0,1.2,
20260818,13,Plumber,1.7,2,0.3,0.1500
20260818,14,AC Service,2.2,2,0.2,0.1000
20260818,14,Appliance Repair,1.1,1,0.1,0.1000
20260818,14,Electrician,2.1,2,0.1,0.0500
20260818,14,Pest Control,1.7,2,0.3,0.1500
20260818,14,Plumber,1.0,1,0.0,0.0000
20260818,15,AC Service,0.7,0,0.7,
20260818,15,Appliance Repair,0.9,0,0.9,
20260818,15,Carpenter,1.1,0,1.1,
20260818,15,Electrician,1.6,0,1.6,
20260818,15,Pest Control,0.9,1,0.1,0.1000
20260818,15,Plumber,1.1,1,0.1,0.1000
20260818,16,Appliance Repair,1.0,1,0.0,0.0000
20260818,16,Deep Cleaning,2.3,2,0.3,0.1500
20260818,16,Electrician,1.1,1,0.1,0.1000
20260818,16,Painter,0.9,1,0.1,0.1000
20260818,16,Pest Control,0.8,0,0.8,
20260818,16,Plumber,0.8,1,0.2,0.2000
20260818,17,Appliance Repair,0.6,0,0.6,
20260818,17,Deep Cleaning,1.0,1,0.0,0.0000
20260818,17,Electrician,0.9,1,0.1,0.1000
20260818,17,Painter,2.1,0,2.1,
20260818,17,Plumber,2.2,2,0.2,0.1000
20260818,18,AC Service,1.1,1,0.1,0.1000
20260818,18,Appliance Repair,0.5,0,0.5,
20260818,18,Carpenter,1.4,0,1.4,
20260818,18,Deep Cleaning,1.9,0,1.9,
20260818,18,Electrician,0.9,1,0.1,0.1000
20260818,18,Pest Control,0.8,1,0.2,0.2000
20260818,19,AC Service,1.1,1,0.1,0.1000
20260818,19,Deep Cleaning,0.8,1,0.2,0.2000
20260818,19,Electrician,1.9,2,0.1,0.0500
20260818,19,Painter,1.1,1,0.1,0.1000
20260818,19,Plumber,1.0,1,0.0,0.0000
20260818,20,Appliance Repair,1.1,1,0.1,0.1000
20260818,20,Carpenter,0.7,1,0.3,0.3000
20260818,20,Electrician,1.1,1,0.1,0.1000
20260818,20,Plumber,1.1,1,0.1,0.1000
20260819,1,AC Service,1.0,1,0.0,0.0000
20260819,1,Appliance Repair,0.9,1,0.1,0.1000
20260819,1,Carpenter,2.1,2,0.1,0.0500
20260819,1,Deep Cleaning,1.9,2,0.1,0.0500
20260819,1,Electrician,3.3,3,0.3,0.1000
20260819,1,Plumber,0.9,1,0.1,0.1000
20260819,2,AC Service,1.6,2,0.4,0.2000
20260819,2,Appliance Repair,1.0,1,0.0,0.0000
20260819,2,Carpenter,1.0,1,0.0,0.0000
20260819,2,Plumber,3.9,4,0.1,0.0250
20260819,3,AC Service,1.3,2,0.7,0.3500
20260819,3,Carpenter,1.3,0,1.3,
20260819,3,Deep Cleaning,1.1,1,0.1,0.1000
20260819,3,Electrician,3.4,3,0.4,0.1333
20260819,3,Pest Control,3.3,3,0.3,0.1000
20260819,3,Plumber,0.9,1,0.1,0.1000
20260819,4,AC Service,1.2,1,0.2,0.2000
20260819,4,Appliance Repair,2.0,2,0.0,0.0000
20260819,4,Carpenter,0.8,1,0.2,0.2000
20260819,4,Deep Cleaning,2.3,2,0.3,0.1500
20260819,4,Painter,1.5,2,0.5,0.2500
20260819,4,Pest Control,3.0,3,0.0,0.0000
20260819,4,Plumber,2.2,2,0.2,0.1000
20260819,5,AC Service,2.1,2,0.1,0.0500
20260819,5,Appliance Repair,1.3,2,0.7,0.3500
20260819,5,Carpenter,1.1,1,0.1,0.1000
20260819,5,Electrician,3.8,3,0.8,0.2667
20260819,5,Pest Control,3.4,3,0.4,0.1333
20260819,5,Plumber,1.1,1,0.1,0.1000
20260819,6,AC Service,1.9,2,0.1,0.0500
20260819,6,Appliance Repair,2.1,2,0.1,0.0500
20260819,6,Carpenter,0.9,1,0.1,0.1000
20260819,6,Deep Cleaning,1.1,1,0.1,0.1000
20260819,6,Pest Control,1.1,1,0.1,0.1000
20260819,6,Plumber,1.4,2,0.6,0.3000
20260819,7,AC Service,1.9,2,0.1,0.0500
20260819,7,Appliance Repair,0.8,1,0.2,0.2000
20260819,7,Carpenter,0.9,1,0.1,0.1000
20260819,7,Pest Control,0.9,1,0.1,0.1000
20260819,7,Plumber,1.5,2,0.5,0.2500
20260819,8,AC Service,0.9,1,0.1,0.1000
20260819,8,Appliance Repair,2.6,3,0.4,0.1333
20260819,8,Carpenter,1.1,1,0.1,0.1000
20260819,8,Deep Cleaning,2.2,2,0.2,0.1000
20260819,8,Electrician,0.9,1,0.1,0.1000
20260819,8,Pest Control,1.1,1,0.1,0.1000
20260819,8,Plumber,5.4,5,0.4,0.0800
20260819,9,AC Service,3.4,3,0.4,0.1333
20260819,9,Appliance Repair,3.7,4,0.3,0.0750
20260819,9,Carpenter,1.1,1,0.1,0.1000
20260819,9,Deep Cleaning,1.1,1,0.1,0.1000
20260819,9,Electrician,1.0,1,0.0,0.0000
20260819,9,Plumber,3.7,3,0.7,0.2333
20260819,10,AC Service,3.3,3,0.3,0.1000
20260819,10,Appliance Repair,1.0,1,0.0,0.0000
20260819,10,Painter,1.6,0,1.6,
20260819,10,Pest Control,2.8,3,0.2,0.0667
20260819,10,Plumber,2.1,2,0.1,0.0500
20260819,11,AC Service,1.8,2,0.2,0.1000
20260819,11,Appliance Repair,2.4,2,0.4,0.2000
20260819,11,Deep Cleaning,0.9,1,0.1,0.1000
20260819,11,Electrician,2.9,3,0.1,0.0333
20260819,11,Painter,1.9,0,1.9,
20260819,12,AC Service,0.8,1,0.2,0.2000
20260819,12,Appliance Repair,1.0,1,0.0,0.0000
20260819,12,Deep Cleaning,1.1,1,0.1,0.1000
20260819,12,Electrician,1.9,2,0.1,0.0500
20260819,12,Painter,1.1,1,0.1,0.1000
20260819,12,Plumber,2.9,3,0.1,0.0333
20260819,13,Appliance Repair,1.1,1,0.1,0.1000
20260819,13,Carpenter,2.3,0,2.3,
20260819,13,Deep Cleaning,0.8,1,0.2,0.2000
20260819,13,Electrician,1.1,1,0.1,0.1000
20260819,13,Pest Control,2.3,2,0.3,0.1500
20260819,13,Plumber,5.4,5,0.4,0.0800
20260819,14,AC Service,1.1,1,0.1,0.1000
20260819,14,Carpenter,1.0,1,0.0,0.0000
20260819,14,Electrician,1.2,1,0.2,0.2000
20260819,14,Painter,1.0,1,0.0,0.0000
20260819,14,Plumber,3.4,3,0.4,0.1333
20260819,15,AC Service,0.9,1,0.1,0.1000
20260819,15,Appliance Repair,0.9,1,0.1,0.1000
20260819,15,Carpenter,1.0,1,0.0,0.0000
20260819,15,Electrician,2.6,3,0.4,0.1333
20260819,15,Pest Control,1.2,1,0.2,0.2000
20260819,15,Plumber,1.0,1,0.0,0.0000
20260819,16,Appliance Repair,1.0,1,0.0,0.0000
20260819,16,Carpenter,1.8,2,0.2,0.1000
20260819,16,Electrician,1.0,1,0.0,0.0000
20260819,16,Painter,0.7,0,0.7,
20260819,16,Pest Control,1.6,2,0.4,0.2000
20260819,17,AC Service,0.9,1,0.1,0.1000
20260819,17,Deep Cleaning,0.8,0,0.8,
20260819,17,Electrician,1.1,1,0.1,0.1000
20260819,17,Plumber,2.9,3,0.1,0.0333
20260819,18,Carpenter,0.8,1,0.2,0.2000
20260819,18,Deep Cleaning,0.8,1,0.2,0.2000
20260819,18,Pest Control,2.1,2,0.1,0.0500
20260819,18,Plumber,0.9,1,0.1,0.1000
20260819,19,AC Service,1.1,1,0.1,0.1000
20260819,19,Carpenter,1.8,2,0.2,0.1000
20260819,19,Electrician,1.0,1,0.0,0.0000
20260819,19,Pest Control,2.1,2,0.1,0.0500
20260819,20,AC Service,2.6,0,2.6,
20260819,20,Plumber,1.0,1,0.0,0.0000
20260820,1,Appliance Repair,1.3,1,0.3,0.3000
20260820,1,Deep Cleaning,7.7,7,0.7,0.1000
20260820,1,Electrician,2.0,2,0.0,0.0000
20260820,1,Painter,0.7,0,0.7,
20260820,1,Pest Control,0.9,1,0.1,0.1000
20260820,1,Plumber,1.9,2,0.1,0.0500
20260820,2,Appliance Repair,0.9,1,0.1,0.1000
20260820,2,Electrician,1.9,2,0.1,0.0500
20260820,2,Painter,1.0,1,0.0,0.0000
20260820,2,Pest Control,0.9,1,0.1,0.1000
20260820,2,Plumber,2.0,2,0.0,0.0000
20260820,3,AC Service,2.4,2,0.4,0.2000
20260820,3,Appliance Repair,2.1,2,0.1,0.0500
20260820,3,Electrician,4.1,4,0.1,0.0250
20260820,3,Painter,1.3,1,0.3,0.3000
20260820,3,Pest Control,3.9,4,0.1,0.0250
20260820,3,Plumber,5.2,5,0.2,0.0400
20260820,4,AC Service,2.1,2,0.1,0.0500
20260820,4,Appliance Repair,3.1,3,0.1,0.0333
20260820,4,Carpenter,3.3,3,0.3,0.1000
20260820,4,Deep Cleaning,0.8,1,0.2,0.2000
20260820,4,Electrician,0.9,1,0.1,0.1000
20260820,4,Pest Control,5.1,4,1.1,0.2750
20260820,4,Plumber,1.0,1,0.0,0.0000
20260820,5,AC Service,4.0,4,0.0,0.0000
20260820,5,Appliance Repair,2.1,2,0.1,0.0500
20260820,5,Carpenter,1.1,1,0.1,0.1000
20260820,5,Deep Cleaning,0.9,1,0.1,0.1000
20260820,5,Painter,0.9,1,0.1,0.1000
20260820,5,Pest Control,0.9,1,0.1,0.1000
20260820,5,Plumber,1.7,2,0.3,0.1500
20260820,6,AC Service,0.9,1,0.1,0.1000
20260820,6,Appliance Repair,1.2,1,0.2,0.2000
20260820,6,Deep Cleaning,0.7,0,0.7,
20260820,6,Electrician,3.1,3,0.1,0.0333
20260820,6,Pest Control,0.8,1,0.2,0.2000
20260820,7,Appliance Repair,0.9,1,0.1,0.1000
20260820,7,Carpenter,1.9,2,0.1,0.0500
20260820,7,Deep Cleaning,1.1,1,0.1,0.1000
20260820,7,Pest Control,3.5,3,0.5,0.1667
20260820,7,Plumber,1.0,1,0.0,0.0000
20260820,8,AC Service,0.8,1,0.2,0.2000
20260820,8,Appliance Repair,2.0,2,0.0,0.0000
20260820,8,Carpenter,0.8,0,0.8,
20260820,8,Electrician,1.9,2,0.1,0.0500
20260820,8,Pest Control,0.9,1,0.1,0.1000
20260820,8,Plumber,1.0,1,0.0,0.0000
20260820,9,Appliance Repair,1.8,2,0.2,0.1000
20260820,9,Deep Cleaning,0.9,1,0.1,0.1000
20260820,9,Electrician,0.9,1,0.1,0.1000
20260820,9,Pest Control,1.0,1,0.0,0.0000
20260820,9,Plumber,4.9,0,4.9,
20260820,10,AC Service,2.0,2,0.0,0.0000
20260820,10,Appliance Repair,1.1,1,0.1,0.1000
20260820,10,Carpenter,1.0,1,0.0,0.0000
20260820,10,Deep Cleaning,0.7,0,0.7,
20260820,10,Painter,0.9,1,0.1,0.1000
20260820,10,Pest Control,3.2,3,0.2,0.0667
20260820,10,Plumber,1.1,1,0.1,0.1000
20260820,11,AC Service,2.1,2,0.1,0.0500
20260820,11,Appliance Repair,1.9,2,0.1,0.0500
20260820,11,Electrician,1.1,1,0.1,0.1000
20260820,11,Painter,0.9,1,0.1,0.1000
20260820,11,Pest Control,2.9,3,0.1,0.0333
20260820,11,Plumber,1.8,2,0.2,0.1000
20260820,12,AC Service,0.9,1,0.1,0.1000
20260820,12,Appliance Repair,0.7,1,0.3,0.3000
20260820,12,Painter,2.6,2,0.6,0.3000
20260820,12,Pest Control,2.0,2,0.0,0.0000
20260820,12,Plumber,2.7,2,0.7,0.3500
20260820,13,Carpenter,2.2,2,0.2,0.1000
20260820,13,Deep Cleaning,1.0,1,0.0,0.0000
20260820,13,Electrician,1.2,1,0.2,0.2000
20260820,13,Pest Control,1.0,1,0.0,0.0000
20260820,14,AC Service,1.9,2,0.1,0.0500
20260820,14,Appliance Repair,2.2,2,0.2,0.1000
20260820,14,Carpenter,1.0,1,0.0,0.0000
20260820,14,Electrician,1.1,1,0.1,0.1000
20260820,14,Pest Control,1.0,1,0.0,0.0000
20260820,14,Plumber,1.1,1,0.1,0.1000
20260820,15,Appliance Repair,1.2,1,0.2,0.2000
20260820,15,Electrician,1.0,1,0.0,0.0000
20260820,15,Pest Control,1.4,0,1.4,
20260820,16,Appliance Repair,3.7,3,0.7,0.2333
20260820,16,Deep Cleaning,1.2,1,0.2,0.2000
20260820,16,Electrician,2.7,3,0.3,0.1000
20260820,16,Painter,2.7,0,2.7,
20260820,16,Pest Control,0.9,1,0.1,0.1000
20260820,17,AC Service,0.8,0,0.8,
20260820,17,Appliance Repair,1.8,2,0.2,0.1000
20260820,17,Carpenter,1.9,2,0.1,0.0500
20260820,17,Painter,0.8,1,0.2,0.2000
20260820,17,Pest Control,1.8,2,0.2,0.1000
20260820,17,Plumber,2.3,2,0.3,0.1500
20260820,18,Deep Cleaning,1.1,1,0.1,0.1000
20260820,18,Pest Control,4.5,0,4.5,
20260820,19,AC Service,1.2,1,0.2,0.2000
20260820,19,Carpenter,0.9,0,0.9,
20260820,19,Deep Cleaning,0.5,0,0.5,
20260820,19,Plumber,3.1,3,0.1,0.0333
20260820,20,Appliance Repair,1.3,0,1.3,
20260820,20,Plumber,0.9,0,0.9,
20260821,1,AC Service,3.2,3,0.2,0.0667
20260821,1,Appliance Repair,0.7,1,0.3,0.3000
