BookingID,DateKey,BookingTimestamp,CustomerKey,ProKey,ServiceKey,AreaKey,Channel,BookingStatus,QuotedAmountINR,FinalAmountINR,DiscountINR,CommissionPct,PlatformRevenueINR,MaterialCostINR,PaymentMode,TimeToAssignMins,ResponseTimeMins,JobDurationMins,SLAMetFlag,CustomerRating,ReviewSentiment,IsRepeatCustomer,PredictedPriceINR,PredictedETAMins,ActualETAMins,MatchScore,FraudScore,ChurnRiskScore,IsFirstTimeFix,ReopenedWithin7Days
BK0045561,20260617,2026-06-17 11:11:51,15220,7,31,17,App,Completed,1240.00,1050.00,190.00,21.0,220.50,293.14,UPI,23,21,93,1,5,Positive,1,1253,67,69,0.914,0.034,0.217,1,0
BK0045562,20260617,2026-06-17 11:24:20,6547,185,25,2,App,CancelledByPro,4130.00,0.00,300.00,22.0,0.00,0.00,UPI,14,35,,,,,1,4360,77,,0.758,0.036,0.116,,
BK0045563,20260617,2026-06-17 11:28:33,14336,266,11,4,App,Completed,880.00,720.00,160.00,22.0,158.40,162.15,NetBanking,9,9,71,1,,,1,755,79,73,0.782,0.062,0.262,1,0
BK0045564,20260617,2026-06-17 11:31:38,20687,691,27,6,Phone,Completed,2030.00,2030.00,0.00,22.0,446.60,302.08,Card,2,34,191,1,4,Positive,0,1957,80,84,0.846,0.064,0.187,1,0
BK0045565,20260617,2026-06-17 11:40:11,10631,76,11,6,App,Completed,1090.00,1020.00,70.00,22.0,224.40,229.98,UPI,5,16,45,1,,,1,1121,64,76,0.840,0.012,0.338,1,0
BK0045566,20260617,2026-06-17 11:45:11,19721,828,15,14,App,Completed,1480.00,1480.00,0.00,22.0,325.60,121.26,Cash,12,12,91,1,5,Positive,1,1627,87,82,0.596,0.025,0.328,1,0
BK0045567,20260617,2026-06-17 11:46:38,20310,535,12,17,App,CancelledByCustomer,540.00,0.00,70.00,22.0,0.00,0.00,UPI,8,22,,,,,1,596,42,,0.757,0.037,0.462,,
BK0045568,20260617,2026-06-17 11:57:28,15875,433,11,15,WhatsApp,CancelledByCustomer,1060.00,0.00,0.00,22.0,0.00,0.00,Card,9,17,,,,,1,1281,70,,0.852,0.017,0.113,,
BK0045569,20260617,2026-06-17 12:01:57,11989,446,21,17,App,Completed,690.00,650.00,40.00,19.0,123.50,79.01,Card,21,28,75,1,4,Positive,1,641,55,49,0.700,0.050,0.143,1,0
BK0045570,20260617,2026-06-17 12:25:21,20576,8,34,7,App,CancelledByCustomer,1610.00,0.00,0.00,20.0,0.00,0.00,UPI,4,41,,,,,1,1786,66,,0.862,0.020,0.464,,
BK0045571,20260617,2026-06-17 12:26:27,12010,342,6,4,WhatsApp,Completed,34200.00,30500.00,3700.00,15.0,4575.00,13557.15,UPI,5,14,1235,1,4,Positive,1,29395,52,52,0.795,0.078,0.411,1,0
BK0045572,20260617,2026-06-17 12:29:10,7274,400,33,7,Phone,Completed,1190.00,1190.00,0.00,20.0,238.00,440.62,UPI,7,45,79,1,5,Positive,1,1153,52,48,0.648,0.066,0.678,1,0
BK0045573,20260617,2026-06-17 12:29:12,20688,642,15,10,App,Completed,1530.00,1530.00,0.00,22.0,336.60,146.87,NetBanking,9,23,135,1,5,Positive,0,1586,39,35,0.849,0.088,0.161,1,0
BK0045574,20260617,2026-06-17 12:37:08,14175,472,21,3,App,CancelledByPro,760.00,0.00,130.00,19.0,0.00,0.00,UPI,8,26,,,,,1,785,94,,0.745,0.127,0.217,,
BK0045575,20260617,2026-06-17 12:44:54,20689,366,21,2,Phone,Completed,750.00,660.00,90.00,19.0,125.40,89.39,Card,9,23,57,1,4,Positive,0,898,38,46,0.813,0.058,0.297,1,0
BK0045576,20260617,2026-06-17 12:58:53,20690,272,29,13,WhatsApp,Completed,1740.00,1590.00,150.00,21.0,333.90,449.81,UPI,7,44,86,1,5,Positive,0,1590,22,37,0.852,0.059,0.335,1,0
BK0045577,20260617,2026-06-17 13:07:28,20255,81,1,4,Web,Completed,1060.00,1040.00,160.00,18.0,187.20,274.12,NetBanking,24,21,58,1,5,Positive,1,1328,59,33,0.845,0.036,0.566,1,1
BK0045578,20260617,2026-06-17 13:32:09,20691,366,21,5,App,Completed,590.00,480.00,110.00,19.0,91.20,68.94,UPI,9,14,76,1,,,0,540,55,74,0.828,0.935,0.453,1,0
BK0045579,20260617,2026-06-17 13:48:04,20692,492,6,3,WhatsApp,Completed,29170.00,29170.00,0.00,15.0,4375.50,13888.24,Wallet,16,28,1164,1,5,Positive,0,23851,61,61,0.747,0.005,0.418,0,1
BK0045580,20260617,2026-06-17 14:04:01,16894,366,21,13,App,Completed,590.00,590.00,0.00,19.0,112.10,69.84,UPI,9,15,65,1,3,Neutral,1,589,41,30,0.804,0.090,0.326,1,0
BK0045581,20260617,2026-06-17 14:33:22,8021,332,29,10,WhatsApp,Completed,1880.00,1780.00,100.00,21.0,373.80,576.78,UPI,8,27,80,1,,,1,2260,56,53,0.737,0.149,0.517,1,0
BK0045582,20260617,2026-06-17 14:40:32,20693,576,29,13,App,Completed,1540.00,1430.00,110.00,21.0,300.30,351.18,UPI,23,45,70,1,,,0,1613,58,47,0.916,0.042,0.564,1,0
BK0045583,20260617,2026-06-17 14:49:52,17823,433,11,8,App,Completed,570.00,600.00,30.00,22.0,132.00,113.84,Cash,7,16,94,1,4,Positive,1,631,59,54,0.750,0.714,0.388,1,0
BK0045584,20260617,2026-06-17 14:52:26,6504,758,29,19,WhatsApp,Rescheduled,1530.00,0.00,0.00,21.0,0.00,0.00,UPI,18,24,,,,,1,1523,33,,0.773,0.023,0.111,,
BK0045585,20260617,2026-06-17 15:01:25,20694,756,37,6,App,CancelledByPro,2090.00,0.00,340.00,20.0,0.00,0.00,Card,8,24,,,,,0,2044,70,,0.652,0.001,0.551,,
BK0045586,20260617,2026-06-17 15:08:19,15335,641,25,3,App,Completed,6670.00,5430.00,1240.00,22.0,1194.60,812.79,UPI,7,13,392,0,,,1,7077,95,94,0.962,0.059,0.365,1,0
BK0045587,20260617,2026-06-17 15:12:05,20695,201,17,10,Web,CancelledByPro,1230.00,0.00,200.00,20.0,0.00,0.00,UPI,14,38,,,,,0,1352,43,,0.773,0.105,0.501,,
BK0045588,20260617,2026-06-17 15:13:37,20696,342,10,9,WhatsApp,Completed,8930.00,7740.00,1190.00,12.0,928.80,3209.56,UPI,20,15,185,1,5,Positive,0,8512,47,39,0.899,0.066,0.551,0,0
BK0045589,20260617,2026-06-17 15:13:52,20697,548,36,12,App,Completed,1200.00,1200.00,0.00,17.0,204.00,348.21,UPI,5,23,65,0,,,0,1123,89,95,0.591,0.032,0.232,1,0
BK0045590,20260617,2026-06-17 16:02:44,20698,401,16,10,App,CancelledByCustomer,910.00,0.00,0.00,20.0,0.00,0.00,UPI,7,22,,,,,0,773,71,,0.809,0.025,0.639,,
BK0045591,20260617,2026-06-17 16:17:49,11057,433,11,11,App,CancelledByCustomer,740.00,0.00,0.00,22.0,0.00,0.00,UPI,4,25,,,,,1,655,62,,0.889,0.103,0.256,,
BK0045592,20260617,2026-06-17 16:21:43,20699,445,28,8,App,CancelledByCustomer,1590.00,0.00,0.00,22.0,0.00,0.00,UPI,11,55,,,,,0,1436,75,,0.956,0.103,0.521,,
BK0045593,20260617,2026-06-17 16:26:33,18933,328,34,16,WhatsApp,Completed,1660.00,1410.00,250.00,20.0,282.00,474.24,UPI,11,12,60,1,3,Neutral,1,1292,52,57,0.606,0.092,0.523,1,0
BK0045594,20260617,2026-06-17 16:37:10,20700,266,14,4,App,Completed,1260.00,1090.00,170.00,22.0,239.80,148.27,UPI,5,26,54,0,4,Positive,0,1422,171,190,0.624,0.043,0.484,1,0
BK0045595,20260617,2026-06-17 16:43:48,19750,622,36,13,App,Completed,1420.00,1320.00,100.00,20.0,264.00,372.80,UPI,19,15,75,1,4,Positive,1,1202,68,63,0.778,0.028,0.623,1,0
BK0045596,20260617,2026-06-17 16:58:46,13540,388,20,5,App,Completed,620.00,620.00,0.00,20.0,124.00,135.21,Card,5,22,60,1,,,1,721,64,49,0.655,0.089,0.611,1,0
BK0045597,20260617,2026-06-17 16:59:25,19331,272,31,8,App,Completed,1380.00,1140.00,240.00,21.0,239.40,330.69,Card,9,21,82,1,,,1,1264,77,56,0.921,0.045,0.226,1,0
BK0045598,20260617,2026-06-17 17:18:03,20701,640,12,2,App,Completed,560.00,450.00,110.00,22.0,99.00,76.96,UPI,8,37,32,1,,,0,648,37,42,0.652,0.039,0.171,1,0
BK0045599,20260617,2026-06-17 17:21:43,5170,769,13,2,App,Completed,3000.00,2850.00,150.00,22.0,627.00,951.11,Card,11,26,164,1,,,1,3377,74,74,0.864,0.021,0.039,1,0
BK0045600,20260617,2026-06-17 17:26:13,20702,262,25,19,Phone,Completed,3780.00,3030.00,750.00,22.0,666.60,412.27,Cash,12,9,440,1,,,0,4068,33,23,0.725,0.128,0.552,1,0
BK0045601,20260617,2026-06-17 17:26:17,9820,18,5,3,App,Completed,870.00,870.00,0.00,18.0,156.60,82.50,Wallet,16,13,70,1,5,Positive,1,1005,43,26,0.897,0.061,0.147,1,0
BK0045602,20260617,2026-06-17 17:28:00,20703,148,19,1,App,Completed,3490.00,3490.00,0.00,20.0,698.00,1038.54,UPI,20,15,120,1,,,0,2880,75,58,0.881,0.018,0.342,1,0
BK0045603,20260617,2026-06-17 17:39:56,19783,366,21,15,Web,Completed,660.00,660.00,0.00,19.0,125.40,82.80,UPI,7,51,59,0,,,1,700,115,108,0.919,0.021,0.400,1,0
BK0045604,20260617,2026-06-17 17:48:02,9834,529,17,8,Web,CancelledByPro,1140.00,0.00,0.00,20.0,0.00,0.00,Wallet,17,14,,,,,1,1335,88,,0.883,0.086,0.537,,
BK0045605,20260617,2026-06-17 17:49:31,19764,751,26,1,App,Completed,1120.00,1120.00,0.00,22.0,246.40,131.89,UPI,11,41,103,1,,,1,952,61,55,0.669,0.014,0.262,1,0
BK0045606,20260617,2026-06-17 17:54:44,20704,171,33,3,App,Completed,1040.00,980.00,60.00,17.0,166.60,350.26,UPI,8,13,111,1,4,Positive,0,1154,55,73,0.717,0.073,0.640,1,0
BK0045607,20260617,2026-06-17 17:55:23,18681,242,20,9,App,CancelledByPro,670.00,0.00,0.00,20.0,0.00,0.00,UPI,4,12,,,,,1,816,124,,0.664,0.154,0.300,,
BK0045608,20260617,2026-06-17 17:58:05,19841,201,17,8,Phone,CancelledByPro,1160.00,0.00,150.00,20.0,0.00,0.00,Cash,8,22,,,,,1,1142,93,,0.852,0.002,0.283,,
BK0045609,20260617,2026-06-17 17:59:03,15584,712,14,6,App,Completed,1330.00,1240.00,90.00,22.0,272.80,144.26,UPI,2,36,67,1,5,Positive,1,1527,51,52,0.782,0.034,0.228,1,0
BK0045610,20260617,2026-06-17 18:07:10,13072,18,1,20,WhatsApp,Completed,600.00,510.00,90.00,18.0,91.80,114.77,UPI,11,24,67,1,4,Positive,1,714,63,61,0.927,0.090,0.414,1,0
BK0045611,20260617,2026-06-17 18:15:57,20705,73,11,11,App,Rescheduled,980.00,0.00,190.00,22.0,0.00,0.00,UPI,5,18,,,,,0,1050,72,,0.613,0.052,0.433,,
BK0045612,20260617,2026-06-17 18:16:40,19257,297,36,17,App,Completed,1320.00,1320.00,0.00,20.0,264.00,409.67,Cash,11,34,75,1,4,Positive,1,1230,69,59,0.783,0.039,0.357,1,0
BK0045613,20260617,2026-06-17 18:19:12,11788,252,21,12,App,Completed,540.00,540.00,0.00,19.0,102.60,52.60,UPI,13,18,55,1,3,Neutral,1,500,46,67,0.845,0.070,0.123,0,0
BK0045614,20260617,2026-06-17 18:19:35,16535,544,26,7,Web,Completed,1310.00,1310.00,0.00,22.0,288.20,161.15,UPI,22,36,100,1,4,Positive,1,1226,75,64,0.850,0.006,0.186,1,0
BK0045615,20260617,2026-06-17 18:25:59,9296,374,9,9,App,Completed,16840.00,14050.00,2790.00,15.0,2107.50,6996.38,NetBanking,10,20,567,1,,,1,16012,77,76,0.884,0.884,0.047,1,0
BK0045616,20260617,2026-06-17 18:28:48,20706,240,12,16,App,Completed,750.00,750.00,0.00,22.0,165.00,142.56,Wallet,13,17,34,0,4,Positive,0,819,104,123,0.693,0.081,0.318,1,0
BK0045617,20260617,2026-06-17 18:29:16,14500,647,10,4,App,Rescheduled,6230.00,0.00,1150.00,15.0,0.00,0.00,UPI,6,75,,,,,1,6370,86,,0.774,0.151,0.605,,
BK0045618,20260617,2026-06-17 18:32:15,17863,512,1,16,Web,Rescheduled,910.00,0.00,130.00,18.0,0.00,0.00,Cash,5,16,,,,,1,1158,47,,0.815,0.111,0.600,,
BK0045619,20260617,2026-06-17 18:33:23,14811,282,15,3,App,Completed,1680.00,1510.00,170.00,22.0,332.20,140.10,NetBanking,7,25,118,1,,,1,1766,94,79,0.853,0.034,0.588,1,0
BK0045620,20260617,2026-06-17 18:59:25,20707,112,18,3,App,CancelledByCustomer,500.00,0.00,80.00,20.0,0.00,0.00,UPI,9,14,,,,,0,486,69,,0.866,0.088,0.531,,
BK0045621,20260617,2026-06-17 19:00:57,6155,76,11,4,WhatsApp,Completed,1180.00,1230.00,100.00,22.0,270.60,235.86,UPI,7,44,38,1,5,Positive,1,1228,66,89,0.759,0.057,0.551,1,0
BK0045622,20260617,2026-06-17 19:03:25,2085,850,17,11,Web,Completed,1050.00,1050.00,0.00,20.0,210.00,297.14,UPI,5,39,99,1,,,1,1284,36,31,0.788,0.060,0.324,1,0
BK0045623,20260617,2026-06-17 19:14:34,20708,758,29,6,App,Completed,2450.00,2450.00,0.00,21.0,514.50,781.50,Cash,5,15,121,1,5,Positive,0,2350,55,61,0.774,0.041,0.405,1,0
BK0045624,20260617,2026-06-17 19:18:12,10993,8,33,1,App,Completed,1680.00,1550.00,130.00,20.0,310.00,508.02,UPI,15,18,88,1,5,Positive,1,1659,60,49,0.789,0.007,0.212,1,0
BK0045625,20260617,2026-06-17 19:19:26,6350,409,27,12,App,Completed,2170.00,2170.00,0.00,22.0,477.40,243.30,Cash,5,13,200,1,,,1,2308,40,40,0.637,0.010,0.382,0,0
BK0045626,20260617,2026-06-17 19:20:14,6851,756,37,5,Web,Completed,1340.00,1250.00,90.00,20.0,250.00,337.43,UPI,19,19,77,1,4,Positive,1,1214,80,89,0.797,0.046,0.068,1,0
BK0045627,20260617,2026-06-17 19:23:36,16837,179,23,6,App,Completed,3090.00,2560.00,530.00,19.0,486.40,1234.82,UPI,14,36,79,1,,,1,2773,57,68,0.885,0.070,0.570,1,0
BK0045628,20260617,2026-06-17 19:27:06,2307,585,17,18,App,Completed,900.00,900.00,0.00,20.0,180.00,311.44,Wallet,11,15,131,1,5,Positive,1,1061,48,48,0.847,0.084,0.318,1,0
BK0045629,20260617,2026-06-17 19:30:30,20709,171,25,4,Web,Completed,5270.00,4680.00,590.00,22.0,1029.60,733.72,UPI,13,11,509,0,,,0,5337,112,109,0.953,0.114,0.460,1,0
BK0045630,20260617,2026-06-17 19:40:57,20710,6,12,9,App,Completed,480.00,440.00,40.00,22.0,96.80,96.41,Wallet,20,23,45,1,5,Positive,0,471,54,55,0.564,0.065,0.453,0,0
BK0045631,20260617,2026-06-17 19:42:43,3062,272,30,2,App,Completed,6610.00,6610.00,0.00,21.0,1388.10,2480.22,UPI,8,22,246,1,5,Positive,1,7671,54,48,0.741,0.066,0.268,1,0
BK0045632,20260617,2026-06-17 19:56:50,10710,653,11,14,App,Completed,1120.00,1050.00,70.00,22.0,231.00,213.95,UPI,5,16,40,1,,,1,1256,86,72,0.701,0.140,0.294,1,0
BK0045633,20260617,2026-06-17 19:58:04,20711,191,21,1,Phone,NoShow,650.00,0.00,0.00,19.0,0.00,0.00,Cash,7,23,,,,,0,726,43,,0.707,0.025,0.324,,
BK0045634,20260617,2026-06-17 19:58:40,20712,76,15,4,App,Rescheduled,1960.00,0.00,0.00,22.0,0.00,0.00,Cash,9,54,,,,,0,1729,70,,0.983,0.075,0.272,,
BK0045635,20260617,2026-06-17 20:06:46,10485,636,21,12,App,Completed,630.00,630.00,0.00,19.0,119.70,70.87,Cash,8,73,78,1,5,Positive,1,471,52,53,0.665,0.131,0.238,1,0
BK0045636,20260617,2026-06-17 20:11:51,20713,756,34,4,Web,Completed,1510.00,1230.00,280.00,17.0,209.10,553.89,UPI,16,32,78,1,,,0,1503,42,57,0.839,0.022,0.172,1,0
BK0045637,20260617,2026-06-17 20:18:53,10964,7,30,16,App,Rescheduled,9470.00,0.00,1770.00,18.0,0.00,0.00,Cash,8,41,,,,,1,11211,126,,0.913,0.104,0.396,,
BK0045638,20260617,2026-06-17 20:32:00,18663,179,21,10,Web,Completed,590.00,530.00,60.00,19.0,100.70,67.47,Card,15,14,74,0,,,1,796,78,93,0.744,0.100,0.326,1,0
BK0045639,20260617,2026-06-17 20:33:11,5295,490,11,6,Web,NoShow,840.00,0.00,170.00,22.0,0.00,0.00,UPI,7,35,,,,,1,942,78,,0.949,0.052,0.454,,
BK0045640,20260617,2026-06-17 20:33:48,19251,366,21,7,WhatsApp,Completed,650.00,530.00,120.00,19.0,100.70,67.12,UPI,13,21,65,1,5,Positive,1,631,66,74,0.915,0.002,0.123,1,0
BK0045641,20260617,2026-06-17 20:51:10,16470,272,30,1,WhatsApp,Completed,9440.00,9440.00,0.00,21.0,1982.40,3955.03,Cash,4,32,183,0,,,1,9340,91,102,0.857,0.004,0.098,1,0
BK0045642,20260617,2026-06-17 20:57:18,9755,444,17,17,App,CancelledByPro,1740.00,0.00,0.00,20.0,0.00,0.00,UPI,5,24,,,,,1,1744,93,,0.879,0.017,0.403,,
BK0045643,20260617,2026-06-17 20:59:27,18423,163,14,5,App,Completed,1550.00,1360.00,190.00,22.0,299.20,205.52,UPI,7,28,33,1,,,1,1314,43,46,0.832,0.049,0.271,0,0
BK0045644,20260617,2026-06-17 21:00:04,20714,490,12,3,App,Completed,530.00,530.00,0.00,22.0,116.60,93.46,UPI,6,19,33,1,5,Positive,0,644,63,60,0.757,0.073,0.430,1,0
BK0045645,20260617,2026-06-17 21:06:46,9110,202,33,6,App,Completed,1320.00,1320.00,0.00,20.0,264.00,479.51,Wallet,7,20,106,0,,,1,1381,148,129,0.843,0.105,0.685,1,0
BK0045646,20260617,2026-06-17 21:07:08,16424,742,36,4,App,Rescheduled,1690.00,0.00,0.00,20.0,0.00,0.00,Card,5,19,,,,,1,1664,37,,0.651,0.109,0.010,,
BK0045647,20260617,2026-06-17 21:13:05,17291,83,11,7,Web,Completed,880.00,700.00,180.00,22.0,154.00,148.98,UPI,6,29,63,1,4,Positive,1,864,66,73,0.762,0.040,0.331,1,0
BK0045648,20260617,2026-06-17 21:41:02,17317,585,20,16,App,NoShow,910.00,0.00,0.00,20.0,0.00,0.00,UPI,4,18,,,,,1,893,72,,0.799,0.088,0.442,,
BK0045649,20260617,2026-06-17 21:47:45,20417,157,24,7,Web,Completed,2030.00,1760.00,270.00,19.0,334.40,493.51,UPI,15,30,91,0,,,1,2233,132,131,0.523,0.036,0.115,1,0
BK0045650,20260617,2026-06-17 22:17:40,18894,112,18,3,App,Completed,640.00,580.00,60.00,20.0,116.00,88.18,UPI,7,47,65,1,,,1,633,33,32,0.718,0.111,0.167,1,0
BK0045651,20260617,2026-06-17 22:21:32,20715,642,11,19,App,Completed,700.00,600.00,100.00,22.0,132.00,138.37,UPI,7,27,67,0,4,Positive,0,644,119,134,0.999,0.011,0.472,1,0
BK0045652,20260617,2026-06-17 22:59:36,6302,520,11,16,WhatsApp,CancelledByCustomer,1160.00,0.00,0.00,22.0,0.00,0.00,UPI,3,48,,,,,1,1242,15,,0.724,0.022,0.533,,
BK0045653,20260618,2026-06-18 00:42:24,16685,313,12,7,Web,NoShow,480.00,0.00,70.00,22.0,0.00,0.00,UPI,8,17,,,,,1,501,83,,0.903,0.019,0.206,,
BK0045654,20260618,2026-06-18 04:10:46,18078,690,21,13,WhatsApp,CancelledByCustomer,630.00,0.00,40.00,19.0,0.00,0.00,Wallet,10,33,,,,,1,668,62,,0.705,0.068,0.290,,
BK0045655,20260618,2026-06-18 04:34:24,12579,547,27,12,App,Completed,1860.00,1700.00,330.00,19.0,323.00,210.69,UPI,17,29,168,1,,,1,1865,51,55,0.942,0.081,0.285,1,0
BK0045656,20260618,2026-06-18 05:40:11,20546,88,36,18,App,Completed,1080.00,1080.00,0.00,20.0,216.00,264.48,Wallet,7,13,45,1,4,Positive,1,828,35,37,0.829,0.026,0.362,1,0
BK0045657,20260618,2026-06-18 06:10:24,20716,417,29,6,Web,CancelledByCustomer,1970.00,0.00,310.00,21.0,0.00,0.00,UPI,5,64,,,,,0,2079,67,,0.534,0.013,0.378,,
BK0045658,20260618,2026-06-18 07:19:51,10831,401,17,5,App,Completed,1100.00,1020.00,80.00,20.0,204.00,353.74,UPI,3,24,81,1,,,1,1070,63,56,0.999,0.134,0.293,1,0
BK0045659,20260618,2026-06-18 07:40:47,20717,125,5,5,WhatsApp,CancelledByPro,550.00,0.00,50.00,18.0,0.00,0.00,UPI,6,16,,,,,0,598,78,,0.866,0.065,0.282,,
BK0045660,20260618,2026-06-18 07:41:17,20718,239,11,5,WhatsApp,Completed,1030.00,870.00,160.00,22.0,191.40,186.60,Cash,5,30,112,1,4,Positive,0,1048,45,53,0.823,0.026,0.282,0,1
BK0045661,20260618,2026-06-18 08:02:39,20719,170,21,8,WhatsApp,Completed,570.00,570.00,0.00,16.0,91.20,53.13,Wallet,8,16,53,0,,,0,575,137,131,0.805,0.015,0.320,1,0
BK0045662,20260618,2026-06-18 08:13:10,17964,751,36,11,App,Completed,1030.00,1030.00,0.00,20.0,206.00,361.24,Card,5,14,74,1,4,Positive,1,1137,15,37,0.670,0.093,0.433,1,0
BK0045663,20260618,2026-06-18 08:14:55,7548,830,14,12,Web,CancelledByCustomer,1320.00,0.00,0.00,22.0,0.00,0.00,UPI,2,15,,,,,1,1310,93,,0.594,0.071,0.281,,
BK0045664,20260618,2026-06-18 08:23:37,17749,817,21,3,App,Completed,820.00,790.00,70.00,19.0,150.10,106.34,Cash,7,17,84,1,5,Positive,1,779,39,41,0.965,0.012,0.480,1,0
BK0045665,20260618,2026-06-18 08:28:31,20720,366,22,7,WhatsApp,Completed,2210.00,2210.00,0.00,19.0,419.90,562.62,UPI,10,44,111,1,5,Positive,0,2270,40,49,0.925,0.017,0.287,1,0
BK0045666,20260618,2026-06-18 08:35:38,19241,112,16,4,App,NoShow,1460.00,0.00,250.00,20.0,0.00,0.00,UPI,7,13,,,,,1,1850,45,,0.877,0.015,0.184,,
BK0045667,20260618,2026-06-18 08:37:48,20721,474,19,5,App,Completed,2210.00,1840.00,370.00,20.0,368.00,498.08,NetBanking,10,80,185,1,4,Positive,0,1961,87,73,0.649,0.010,0.863,1,0
BK0045668,20260618,2026-06-18 09:02:21,17152,615,12,16,App,Rescheduled,510.00,0.00,0.00,22.0,0.00,0.00,UPI,12,28,,,,,1,565,83,,0.901,0.123,0.485,,
BK0045669,20260618,2026-06-18 09:04:28,5407,232,1,14,WhatsApp,Completed,970.00,970.00,0.00,18.0,174.60,280.95,UPI,7,16,59,1,4,Positive,1,799,37,32,0.838,0.062,0.336,0,1
BK0045670,20260618,2026-06-18 09:11:31,1617,769,14,13,Web,Completed,980.00,790.00,190.00,22.0,173.80,89.18,NetBanking,7,15,70,1,5,Positive,1,873,85,77,0.999,0.121,0.437,1,0
BK0045671,20260618,2026-06-18 09:18:32,20722,170,22,7,WhatsApp,Rescheduled,1790.00,0.00,0.00,19.0,0.00,0.00,UPI,9,8,,,,,0,1946,104,,0.988,0.062,0.345,,
BK0045672,20260618,2026-06-18 09:28:45,20723,512,1,4,App,Rescheduled,1050.00,0.00,190.00,18.0,0.00,0.00,UPI,12,38,,,,,0,1068,40,,0.878,0.083,0.529,,
BK0045673,20260618,2026-06-18 09:41:50,20724,769,12,13,App,CancelledByCustomer,320.00,0.00,30.00,22.0,0.00,0.00,UPI,7,25,,,,,0,346,124,,0.977,0.046,0.433,,
BK0045674,20260618,2026-06-18 09:47:18,2709,276,5,10,App,Completed,610.00,520.00,90.00,18.0,93.60,69.49,UPI,9,35,92,1,,,1,777,60,59,0.849,0.015,0.609,1,0
BK0045675,20260618,2026-06-18 09:48:00,17735,513,36,5,Web,Completed,1440.00,1200.00,240.00,20.0,240.00,396.66,NetBanking,7,66,60,1,4,Positive,1,1385,66,51,0.679,0.073,0.422,1,0
BK0045676,20260618,2026-06-18 09:50:47,10203,202,33,19,App,NoShow,1160.00,0.00,0.00,20.0,0.00,0.00,Card,9,5,,,,,1,1184,64,,0.785,0.044,0.440,,
BK0045677,20260618,2026-06-18 09:54:35,2008,170,21,12,WhatsApp,Completed,620.00,580.00,40.00,19.0,110.20,62.16,UPI,7,21,55,1,,,1,716,58,72,0.726,0.097,0.622,1,0
BK0045678,20260618,2026-06-18 10:02:05,18427,769,15,14,Web,Completed,2070.00,2070.00,0.00,22.0,455.40,205.74,NetBanking,13,10,105,1,5,Positive,1,2511,65,67,0.896,0.028,0.168,1,0
BK0045679,20260618,2026-06-18 10:05:25,19683,447,18,3,Web,Completed,590.00,470.00,120.00,20.0,94.00,80.32,Wallet,5,31,77,1,5,Positive,1,651,72,52,0.821,0.077,0.646,1,0
BK0045680,20260618,2026-06-18 10:13:40,6869,29,14,12,WhatsApp,Completed,900.00,850.00,50.00,22.0,187.00,86.44,Cash,8,21,63,1,,,1,981,36,57,0.685,0.154,0.026,1,0
BK0045681,20260618,2026-06-18 10:13:56,20725,133,12,19,App,CancelledByCustomer,420.00,0.00,40.00,22.0,0.00,0.00,UPI,9,18,,,,,0,351,84,,0.698,0.067,0.113,,
BK0045682,20260618,2026-06-18 10:19:48,16465,785,32,1,WhatsApp,Completed,3460.00,3460.00,0.00,21.0,726.60,1267.62,UPI,5,32,183,1,,,1,3246,27,24,0.811,0.039,0.410,1,0
BK0045683,20260618,2026-06-18 10:21:07,17785,498,31,14,App,CancelledByCustomer,1430.00,0.00,120.00,21.0,0.00,0.00,UPI,9,27,,,,,1,1518,44,,0.960,0.095,0.092,,
BK0045684,20260618,2026-06-18 10:29:32,13695,833,18,14,WhatsApp,Rescheduled,580.00,0.00,80.00,20.0,0.00,0.00,Cash,5,24,,,,,1,599,78,,0.683,0.067,0.082,,
BK0045685,20260618,2026-06-18 10:33:02,13775,191,24,2,Phone,Completed,1630.00,1330.00,300.00,19.0,252.70,423.20,Cash,4,10,85,1,,,1,1571,76,87,0.788,0.039,0.100,0,1
BK0045686,20260618,2026-06-18 10:34:24,17341,92,31,4,App,Completed,2140.00,1890.00,250.00,21.0,396.90,490.64,Cash,7,15,71,1,,,1,2380,37,35,0.709,0.071,0.466,1,0
BK0045687,20260618,2026-06-18 10:34:48,4150,299,18,20,WhatsApp,Completed,500.00,500.00,0.00,20.0,100.00,81.52,UPI,7,14,46,1,5,Positive,1,544,77,48,0.842,0.048,0.495,1,0
BK0045688,20260618,2026-06-18 10:44:13,20726,194,1,14,App,Completed,700.00,620.00,130.00,18.0,111.60,152.39,UPI,14,29,49,0,4,Positive,0,619,146,179,0.921,0.038,0.313,0,0
BK0045689,20260618,2026-06-18 10:45:29,20727,418,1,4,WhatsApp,Completed,800.00,800.00,0.00,18.0,144.00,145.26,UPI,5,31,106,1,5,Positive,0,827,32,32,0.633,0.034,0.459,1,0
BK0045690,20260618,2026-06-18 10:52:47,860,366,21,8,App,Completed,690.00,620.00,70.00,19.0,117.80,65.21,UPI,9,23,58,1,4,Positive,1,787,64,69,0.988,0.018,0.070,1,0
BK0045691,20260618,2026-06-18 10:58:14,20728,256,26,5,Phone,CancelledByPro,990.00,0.00,0.00,22.0,0.00,0.00,UPI,7,32,,,,,0,936,56,,0.732,0.043,0.458,,
